,year,file,industry,sic_code,sic_cat
2282,2007,2007-02-09_314203.,MINERAL ROYALTY TRADERS,6795,"Finance, Insurance and Real Estate"
2283,2007,2007-02-12_78066.,PRIMARY SMELTING & REFINING OF NONFERROUS METALS,3330,Manufacturing
2284,2007,2007-02-13_1080602.,METAL MINING,1000,Mining
2285,2007,2007-02-13_1314772.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2286,2007,2007-02-13_920691.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2287,2007,2007-02-16_1281949.,WHOLESALE-MOTOR VEHICLES & MOTOR VEHICLE PARTS & SUPPLIES,5010,Wholesale Trade
2288,2007,2007-02-20_913590.,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",5065,Wholesale Trade
2289,2007,2007-02-21_1020265.,TRANSPORTATION SERVICES,4700,Transportation
2290,2007,2007-02-22_1017022.,"LESSORS OF REAL PROPERTY, NEC",6519,"Finance, Insurance and Real Estate"
2291,2007,2007-02-22_73822.,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",5080,Wholesale Trade
2292,2007,2007-02-23_1355001.,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),6531,"Finance, Insurance and Real Estate"
2293,2007,2007-02-23_41023.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
2294,2007,2007-02-23_935007.,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",8090,Services
2295,2007,2007-02-26_1042776.,OPERATORS OF NONRESIDENTIAL BUILDINGS,6512,"Finance, Insurance and Real Estate"
2296,2007,2007-02-28_1108520.,OIL AND GAS FIELD EXPLORATION SERVICES,1382,Mining
2297,2007,2007-02-28_1163848.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
2298,2007,2007-03-01_1102643.,INSURANCE AGENTS BROKERS & SERVICES,6411,"Finance, Insurance and Real Estate"
2299,2007,2007-03-01_351717,"SPECIAL INDUSTRY MACHINERY, NEC",3559,Manufacturing
2300,2007,2007-03-01_895565.,REFUSE SYSTEMS,4953,Transportation
2301,2007,2007-03-02_1011028.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
2302,2007,2007-03-02_852426.,MISCELLANEOUS PLASTIC PRODUCTS,3080,Manufacturing
2303,2007,2007-03-02_9534.,TIRES AND INNER TUBES,3011,Manufacturing
2304,2007,2007-03-05_45599.,"BLANKBOOKS, LOOSELEAF BINDERS & BOOKBINDING & RELATED WORK",2780,Manufacturing
2305,2007,2007-03-07_1139650.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2306,2007,2007-03-07_1236736.,SERVICES-SKILLED NURSING CARE FACILITIES,8051,Services
2307,2007,2007-03-07_87050.,COMPUTER COMMUNICATIONS EQUIPMENT,3576,Manufacturing
2308,2007,2007-03-07_894237.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
2309,2007,2007-03-08_51103.,"METAL DOORS, SASH, FRAMES, MOLDING & TRIM",3442,Manufacturing
2310,2007,2007-03-08_858339.,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,7990,Services
2311,2007,2007-03-12_1266112.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2312,2007,2007-03-13_60302.,PAPERBOARD CONTAINERS & BOXES,2650,Manufacturing
2313,2007,2007-03-13_835095.,OPERATORS OF APARTMENT BUILDINGS,6513,"Finance, Insurance and Real Estate"
2314,2007,2007-03-16_1099531.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2315,2007,2007-03-19_1304994.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2316,2007,2007-03-20_1041403.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2317,2007,2007-03-20_1091973.,RADIO TELEPHONE COMMUNICATIONS,4812,Transportation
2318,2007,2007-03-20_1101723.,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",8062,Services
2319,2007,2007-03-20_745394.,AGRICULTURE CHEMICALS,2870,Manufacturing
2320,2007,2007-03-21_71525.,RETAIL-CATALOG & MAIL-ORDER HOUSES,5961,Retail Trade
2321,2007,2007-03-21_737874.,LOCAL & SUBURBAN TRANSIT & INTERURBAN HWY PASSENGER TRAINS,4100,Transportation
2322,2007,2007-03-26_1027324.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2323,2007,2007-03-27_863557.,TRUCKING (NO LOCAL),4213,Transportation
2324,2007,2007-03-30_318380.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2325,2007,2007-03-30_913072.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2326,2007,2007-04-02_1330340.,SERVICES-MISCELLANEOUS BUSINESS SERVICES,7380,Services
2327,2007,2007-04-03_798399.,TELEPHONE & TELEGRAPH APPARATUS,3661,Manufacturing
2328,2007,2007-04-03_874691.,RETAIL-EATING PLACES,5812,Retail Trade
2329,2007,2007-04-04_787809.,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",3823,Manufacturing
2330,2007,2007-04-05_1097338.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2331,2007,2007-04-06_1304280.,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,3350,Manufacturing
2332,2007,2007-04-06_1310663.,"AIRCRAFT PART & AUXILIARY EQUIPMENT, NEC",3728,Manufacturing
2333,2007,2007-04-09_880321.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2334,2007,2007-04-12_1116030.,OIL & GAS FILED MACHINERY & EQUIPMENT,3533,Manufacturing
2335,2007,2007-04-13_105532.,"FOOTWEAR, (NO RUBBER)",3140,Manufacturing
2336,2007,2007-04-13_54883.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
2337,2007,2007-04-17_1271831.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2338,2007,2007-04-18_1132747.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2339,2007,2007-04-18_945434.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2340,2007,2007-04-19_49196.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2341,2007,2007-04-19_855876.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2342,2007,2007-04-23_1092099.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2343,2007,2007-04-24_1103341.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2344,2007,2007-04-24_351346.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
2345,2007,2007-04-25_771790.,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",3310,Manufacturing
2346,2007,2007-04-27_1110507.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
2347,2007,2007-04-27_1279410.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2348,2007,2007-04-27_34115.,RETAIL-APPAREL & ACCESSORY STORES,5600,Retail Trade
2349,2007,2007-04-27_875751.,WHOLESALE-GROCERIES & RELATED PRODUCTS,5140,Wholesale Trade
2350,2007,2007-04-30_949298.,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING",7500,Services
2351,2007,2007-05-04_1133016.,INSURANCE AGENTS BROKERS & SERVICES,6411,"Finance, Insurance and Real Estate"
2352,2007,2007-05-04_886903.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2353,2007,2007-05-07_948069.,"MEN'S & BOYS' FURNISHINGS, WORK CLOTHING, AND ALLIED GARMENTS",2320,Manufacturing
2354,2007,2007-05-08_1074771.,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC",8062,Services
2355,2007,2007-05-09_277158.,NATURAL GAS DISTRIBUTION,4924,Transportation
2356,2007,2007-05-10_1003929.,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),2836,Manufacturing
2357,2007,2007-05-11_1286862.,SERVICES-EDUCATIONAL SERVICES,8200,Services
2358,2007,2007-05-11_1319644,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2359,2007,2007-05-14_46653.,SERVICES-HELP SUPPLY SERVICES,7363,Services
2360,2007,2007-05-15_890821.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
2361,2007,2007-05-16_791348.,STEEL PIPE & TUBES,3317,Manufacturing
2362,2007,2007-05-17_920605.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2363,2007,2007-05-18_1025148.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2364,2007,2007-05-18_1272957.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
2365,2007,2007-05-21_1264899.,LABORATORY ANALYTICAL INSTRUMENTS,3826,Manufacturing
2366,2007,2007-05-21_29534.,RETAIL-VARIETY STORES,5331,Retail Trade
2367,2007,2007-05-21_754009.,HOSPITAL & MEDICAL SERVICE PLANS,6324,"Finance, Insurance and Real Estate"
2368,2007,2007-05-21_812076.,COMMERCIAL PRINTING,2750,Manufacturing
2369,2007,2007-05-21_941914,TRUCKING (NO LOCAL),4213,Transportation
2370,2007,2007-05-22_75681.,COMMERCIAL PRINTING,2750,Manufacturing
2371,2007,2007-05-23_1052045.,SERVICES-MANAGEMENT SERVICES,8741,Services
2372,2007,2007-05-23_1292898.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
2373,2007,2007-05-23_842162.,PUBLIC BUILDING AND RELATED FURNITURE,2531,Manufacturing
2374,2007,2007-05-24_1052303.,TELEPHONE & TELEGRAPH APPARATUS,3661,Manufacturing
2375,2007,2007-05-24_1095480.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
2376,2007,2007-05-24_1107112.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
2377,2007,2007-05-29_350066.,TELEPHONE & TELEGRAPH APPARATUS,3661,Manufacturing
2378,2007,2007-05-29_926866.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2379,2007,2007-05-29_949589.,INVESTMENT ADVICE,6282,"Finance, Insurance and Real Estate"
2380,2007,2007-05-30_1028461.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
2381,2007,2007-06-01_1210697.,DRILLING OIL & GAS WELLS,1381,Mining
2382,2007,2007-06-01_1262415.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2383,2007,2007-06-01_1277406.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2384,2007,2007-06-01_66544.,MISCELLANEOUS PRIMARY METAL PRODUCTS,3390,Manufacturing
2385,2007,2007-06-01_921030,OFFICE FURNITURE (NO WOOD),2522,Manufacturing
2386,2007,2007-06-04_759198.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
2387,2007,2007-06-04_908605.,"COMPUTER PERIPHERAL EQUIPMENT, NEC",3577,Manufacturing
2388,2007,2007-06-06_1035901,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2389,2007,2007-06-07_1088653.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2390,2007,2007-06-08_1324205.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2391,2007,2007-06-08_67618.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
2392,2007,2007-06-08_67625.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2393,2007,2007-06-11_879933.,"STEEL WORKS, BLAST FURNACES ROLLING MILLS (COKE OVENS)",3312,Manufacturing
2394,2007,2007-06-12_1020996.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
2395,2007,2007-06-12_1111721.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
2396,2007,2007-06-14_1099944.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
2397,2007,2007-06-14_1360951.,"RAILROADS, LINE-HAUL OPERATING",4011,Transportation
2398,2007,2007-06-15_898777.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",7359,Services
2399,2007,2007-06-18_1265131.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2400,2007,2007-06-18_714530.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2401,2007,2007-06-18_742679.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2402,2007,2007-06-18_949240.,"AIR TRANSPORTATION, NONSCHEDULED",4522,Transportation
2403,2007,2007-06-20_69488.,"PLASTICS PRODUCTS, NEC",3089,Manufacturing
2404,2007,2007-06-21_1016613.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
2405,2007,2007-06-22_2601.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
2406,2007,2007-06-22_919869.,TRANSPORTATION SERVICES,4700,Transportation
2407,2007,2007-06-25_1085653.,SERVICES-EDUCATIONAL SERVICES,8200,Services
2408,2007,2007-06-26_1001718.,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,4731,Transportation
2409,2007,2007-06-26_845752.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
2410,2007,2007-06-26_883587.,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",6200,"Finance, Insurance and Real Estate"
2411,2007,2007-06-26_883980.,FINANCE SERVICES,6199,"Finance, Insurance and Real Estate"
2412,2007,2007-06-27_918958.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2413,2007,2007-06-28_1087843,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
2414,2007,2007-06-29_1295230.,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",6200,"Finance, Insurance and Real Estate"
2415,2007,2007-06-29_73952.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
2416,2007,2007-07-02_18568.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2417,2007,2007-07-03_1071806.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
2418,2007,2007-07-03_1289169.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2419,2007,2007-07-05_1101215.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
2420,2007,2007-07-06_23259.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
2421,2007,2007-07-09_1041652.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
2422,2007,2007-07-09_883977.,SERVICES-ADVERTISING AGENCIES,7311,Services
2423,2007,2007-07-09_898660.,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,7990,Services
2424,2007,2007-07-09_901495.,RETAIL-EATING PLACES,5812,Retail Trade
2425,2007,2007-07-10_1057234.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",7359,Services
2426,2007,2007-07-10_1325823.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2427,2007,2007-07-10_909413.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",7359,Services
2428,2007,2007-07-12_1060409,MAGNETIC & OPTICAL RECORDING MEDIA,3695,Manufacturing
2429,2007,2007-07-13_1156826.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2430,2007,2007-07-13_1332585.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2431,2007,2007-07-13_726513.,NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,2711,Manufacturing
2432,2007,2007-07-13_899171.,RETAIL-CATALOG & MAIL-ORDER HOUSES,5961,Retail Trade
2433,2007,2007-07-13_94887.,"FOOTWEAR, (NO RUBBER)",3140,Manufacturing
2434,2007,2007-07-16_1048611.,ELECTRIC LIGHTING & WIRING EQUIPMENT,3640,Manufacturing
2435,2007,2007-07-16_1091312.,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,8011,Services
2436,2007,2007-07-16_12239.,"SERVICES-ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT",8700,Services
2437,2007,2007-07-17_37651.,CONCRETE GYPSUM PLASTER PRODUCTS,3270,Manufacturing
2438,2007,2007-07-17_894738.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
2439,2007,2007-07-18_1032033.,PERSONAL CREDIT INSTITUTIONS,6141,"Finance, Insurance and Real Estate"
2440,2007,2007-07-20_1137047.,RETAIL-EATING PLACES,5812,Retail Trade
2441,2007,2007-07-24_65873.,RADIO TELEPHONE COMMUNICATIONS,4812,Transportation
2442,2007,2007-07-24_723928.,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,7812,Services
2443,2007,2007-07-24_830141.,CHEMICALS & ALLIED PRODUCTS,2800,Manufacturing
2444,2007,2007-07-25_1001604.,SERVICES-NURSING & PERSONAL CARE FACILITIES,8050,Services
2445,2007,2007-07-25_1023291.,ELECTRIC SERVICES,4911,Transportation
2446,2007,2007-07-27_39135.,RETAIL-EATING PLACES,5812,Retail Trade
2447,2007,2007-07-27_893430.,SERVICES-HOME HEALTH CARE SERVICES,8082,Services
2448,2007,2007-07-31_1124887.,SERVICES-MANAGEMENT CONSULTING SERVICES,8742,Services
2449,2007,2007-08-01_1158269.,INSURANCE AGENTS BROKERS & SERVICES,6411,"Finance, Insurance and Real Estate"
2450,2007,2007-08-02_1034258.,MOTOR VEHICLE PARTS & ACCESSORIES,3714,Manufacturing
2451,2007,2007-08-07_1047334.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2452,2007,2007-08-07_1050122.,RETAIL-CATALOG & MAIL-ORDER HOUSES,5961,Retail Trade
2453,2007,2007-08-08_351346.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
2454,2007,2007-08-08_47580.,HOTELS & MOTELS,7011,Services
2455,2007,2007-08-10_1100389.,COMPUTER TERMINALS,3575,Manufacturing
2456,2007,2007-08-10_1109190.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
2457,2007,2007-08-10_1175167.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2458,2007,2007-08-10_1319048.,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",3310,Manufacturing
2459,2007,2007-08-10_1342287.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2460,2007,2007-08-13_1191813.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2461,2007,2007-08-13_18498.,RETAIL-SHOE STORES,5661,Retail Trade
2462,2007,2007-08-14_1021113.,RETAIL-RADIO TV & CONSUMER ELECTRONICS STORES,5731,Retail Trade
2463,2007,2007-08-14_10427.,OPHTHALMIC GOODS,3851,Manufacturing
2464,2007,2007-08-14_885708.,INVESTMENT ADVICE,6282,"Finance, Insurance and Real Estate"
2465,2007,2007-08-15_1116521.,TELEPHONE & TELEGRAPH APPARATUS,3661,Manufacturing
2466,2007,2007-08-15_1169237,WATER SUPPLY,4941,Transportation
2467,2007,2007-08-15_71241.,LABORATORY APPARATUS & FURNITURE,3821,Manufacturing
2468,2007,2007-08-16_934795,"WOMEN'S, MISSES', AND JUNIORS OUTERWEAR",2330,Manufacturing
2469,2007,2007-08-20_1297968.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
2470,2007,2007-08-21_766430.,ELECTRONIC COMPONENTS & ACCESSORIES,3670,Manufacturing
2471,2007,2007-08-22_771729.,AIRCRAFT,3721,Manufacturing
2472,2007,2007-08-23_775473.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2473,2007,2007-08-24_1045280.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2474,2007,2007-08-24_1091756.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
2475,2007,2007-08-24_77776.,MISCELLANEOUS BUSINESS CREDIT INSTITUTION,6159,"Finance, Insurance and Real Estate"
2476,2007,2007-08-24_886046.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
2477,2007,2007-08-24_916530.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2478,2007,2007-08-27_100331.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
2479,2007,2007-08-27_1335686.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2480,2007,2007-08-27_842699.,APPAREL & OTHER FINISHED PRODS OF FABRICS & SIMILAR MATERIAL,2300,Manufacturing
2481,2007,2007-08-27_95301.,AIRCRAFT ENGINES & ENGINE PARTS,3724,Manufacturing
2482,2007,2007-08-28_1040328.,RETAIL-EATING & DRINKING PLACES,5810,Retail Trade
2483,2007,2007-08-28_894743.,ELECTRONIC COMPUTERS,3571,Manufacturing
2484,2007,2007-08-29_894651.,"INSURANCE CARRIERS, NEC",6399,"Finance, Insurance and Real Estate"
2485,2007,2007-08-30_718482.,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",6211,"Finance, Insurance and Real Estate"
2486,2007,2007-09-04_1380180.,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,8731,Services
2487,2007,2007-09-05_1012393.,WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS,5013,Wholesale Trade
2488,2007,2007-09-05_844143.,MISCELLANEOUS FABRICATED TEXTILE PRODUCTS,2390,Manufacturing
2489,2007,2007-09-05_869561.,RADIO TELEPHONE COMMUNICATIONS,4812,Transportation
2490,2007,2007-09-07_1028205.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
2491,2007,2007-09-07_1123313.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
2492,2007,2007-09-10_1222840.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
2493,2007,2007-09-12_1268984.,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,2090,Manufacturing
2494,2007,2007-09-12_1307954.,CHEMICALS & ALLIED PRODUCTS,2800,Manufacturing
2495,2007,2007-09-12_1333170.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
2496,2007,2007-09-12_809012.,RETAIL-EATING PLACES,5812,Retail Trade
2497,2007,2007-09-14_1005387.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
2498,2007,2007-09-14_1053112.,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
2499,2007,2007-09-14_878736.,SERVICES-SKILLED NURSING CARE FACILITIES,8051,Services
2500,2007,2007-09-18_57497.,ELECTRIC LIGHTING & WIRING EQUIPMENT,3640,Manufacturing
2501,2007,2007-09-19_1067701.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",7359,Services
2502,2007,2007-09-19_216324.,SERVICES-ALLIED TO MOTION PICTURE PRODUCTION,7819,Services
2503,2007,2007-09-20_62741.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
2504,2007,2007-09-20_949341.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
2505,2007,2007-09-21_1062273,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),3600,Manufacturing
2506,2007,2007-09-21_790528.,WHOLESALE-METALS SERVICE CENTERS & OFFICES,5051,Wholesale Trade
2507,2007,2007-09-24_1107206,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",3420,Manufacturing
2508,2007,2007-09-24_715779.,RETAIL-WOMEN'S CLOTHING STORES,5621,Retail Trade
2509,2007,2007-09-27_853665.,RETAIL-EATING PLACES,5812,Retail Trade
2510,2007,2007-09-27_948845.,"AIR TRANSPORTATION, SCHEDULED",4512,Transportation
2511,2007,2007-09-28_923144.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",7359,Services
2512,2007,2007-10-01_1003111.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
2513,2007,2007-10-01_102379.,SERVICES-ENGINEERING SERVICES,8711,Services
2514,2007,2007-10-01_230463.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
2515,2007,2007-10-01_878748.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
2516,2007,2007-10-01_906469.,SERVICES-ENGINEERING SERVICES,8711,Services
2517,2007,2007-10-02_1122668.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
2518,2007,2007-10-02_1325177.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
2519,2007,2007-10-02_1330487.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
2520,2007,2007-10-03_1038914.,DRILLING OIL & GAS WELLS,1381,Mining
2521,2007,2007-10-03_1083269.,DRILLING OIL & GAS WELLS,1381,Mining
2522,2007,2007-10-09_1046861.,ELECTRIC SERVICES,4911,Transportation
2523,2007,2007-10-09_1091530.,"COMMUNICATION SERVICES, NEC",4899,Transportation
2524,2007,2007-10-09_1157972.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
2525,2007,2007-10-09_929299.,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
2526,2007,2007-10-10_1339729.,PATENT OWNERS & LESSORS,6794,"Finance, Insurance and Real Estate"
2527,2007,2007-10-10_753682.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
2528,2007,2007-10-10_95585.,RETAIL-GROCERY STORES,5411,Retail Trade
2529,2007,2007-10-11_1144870.,REFUSE SYSTEMS,4953,Transportation
2530,2007,2007-10-11_1365790.,INVESTMENT ADVICE,6282,"Finance, Insurance and Real Estate"
2531,2007,2007-10-12_764765.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
2532,2007,2007-10-12_842635.,INDUSTRIAL ORGANIC CHEMICALS,2860,Manufacturing
